Day,Open,High,Low,Close,Volume,Market Cap
28/04/2024,141.358,144.6229,137.461,137.8346,3749075029,63709640407
27/04/2024,139.9903,142.8529,134.8696,141.6924,4819667866,61757927574
26/04/2024,145.0718,145.8322,139.2035,139.4176,5648074025,64061239284
25/04/2024,148.0475,149.2624,142.5778,145.1106,7216917820,65544720972
24/04/2024,155.5597,159.7015,146.0446,148.0038,6386952649,69222346002
23/04/2024,156.7517,159.791,153.3076,154.8944,5869906379,69925524705
22/04/2024,149.027,157.9723,147.2962,156.9516,5946708933,68478434725
21/04/2024,150.3771,152.754,147.4644,148.7577,5513019901,67086663254
20/04/2024,142.7514,152.0421,140.521,150.6434,7823794464,64811526520
19/04/2024,141.2914,146.9643,130.1468,143.1888,12440496694,63602867790
18/04/2024,132.7652,143.1568,128.4518,141.8702,11087162280,60640104634
17/04/2024,136.2146,141.6565,128.4667,132.7335,10815713156,60576145889
16/04/2024,138.4363,140.0297,127.3103,136.2733,11756394696,60123866146
15/04/2024,149.8842,154.976,135.1914,138.6756,13258300658,65502641353
14/04/2024,139.6724,151.4833,131.9014,150.5173,21262256843,62895287582
13/04/2024,152.9253,154.0832,122.6448,140.2334,12999382837,65536125717
12/04/2024,173.0366,175.6878,150.0654,153.661,6849854008,74499950496
11/04/2024,172.8637,176.0544,170.5147,172.9904,7459801917,77286138314
10/04/2024,172.1572,175.236,164.1298,173.2881,7052221028,76027791524
09/04/2024,180.2091,180.5807,170.4951,172.77,5965575478,78317912354
08/04/2024,178.6061,183.8753,176.0033,180.5745,5428330615,80153766186
07/04/2024,178.3131,182.1192,177.3028,179.3911,5471577644,80178145691
06/04/2024,174.2456,179.5696,173.8846,179.0086,6015238921,78516283624
05/04/2024,183.3183,184.6679,169.1089,175.0379,7703262570,78147799634
04/04/2024,185.1134,189.5326,181.0782,183.7231,6641843894,82371732936
03/04/2024,181.2036,191.3136,178.3907,185.4166,9545843430,83286597930
02/04/2024,192.0343,192.0343,177.4315,181.2036,9043196790,81557693940
01/04/2024,202.4483,204.0388,187.9481,192.8238,7325107524,87171083654
31/03/2024,195.0197,202.8148,194.3824,202.4097,5085081849,87601426911
30/03/2024,191.5395,199.3188,191.2758,194.841,7240770668,86998243513
29/03/2024,189.1803,192.6701,183.8853,191.8811,6127292684,83253506083
28/03/2024,185.6602,190.5304,181.3066,189.2208,7487891723,82623063704
27/03/2024,190.3191,192.2264,180.9432,186.2169,7921551683,82937684353
26/03/2024,188.8687,196.121,186.8691,191.0537,8418444708,85244449117
25/03/2024,183.5205,194.0132,181.6583,189.1513,7866425126,83728276680
24/03/2024,174.0882,185.8435,172.1692,183.2111,5328791220,78115080622
23/03/2024,173.9777,178.2593,171.6244,173.4681,8046602981,77705535887
22/03/2024,179.1178,181.3523,168.5572,173.0469,10430319330,77550002663
21/03/2024,190.1742,194.3096,176.5214,179.674,16243635104,82940087567
20/03/2024,170.5682,192.0836,165.1314,190.69,20558049700,77741422732
19/03/2024,196.9711,198.1076,167.872,171.1391,22103233200,80497757546
18/03/2024,201.3316,208.7454,195.8927,196.6727,17741099137,89708713498
17/03/2024,183.4066,203.2228,180.5058,202.5703,20415910447,84583087046
16/03/2024,183.3194,197.1447,178.0706,181.2849,21967861943,83438854829
15/03/2024,177.6689,188.0502,165.3978,183.5691,24649911615,79004145149
14/03/2024,163.4243,177.0204,160.5427,175.7236,13447695512,74720465535
13/03/2024,150.5041,164.9946,149.0469,163.6903,10502949777,68669299028
12/03/2024,148.321,154.1499,144.1937,150.535,10030088747,66525309955
11/03/2024,144.1659,149.7141,138.056,148.6751,8306731819,64614312127
10/03/2024,144.2038,148.3952,140.9658,144.3929,5099806427,64550016535
09/03/2024,145.2426,148.9921,144.2045,144.6302,8195215340,64889827521
08/03/2024,144.5304,151.8042,142.6645,145.1075,10376514312,64839413470
07/03/2024,130.9144,149.0008,130.9144,144.0417,11967775386,62943172657
06/03/2024,125.7591,134.8424,120.6177,130.7684,17194700460,57033856464
05/03/2024,132.5722,141.9073,118.6473,125.9925,11816922386,57622675131
04/03/2024,130.9054,134.8661,127.896,133.0174,7539509475,57903176167
03/03/2024,130.1136,131.7676,125.9135,130.3812,6458512624,57399706715
02/03/2024,130.4864,131.1936,127.7335,129.7422,7962879161,57197670925
01/03/2024,126.4416,137.0855,126.4416,130.0437,13120719656,58788665050
29/02/2024,118.4486,134.2203,117.8943,125.5798,16343797821,56224376932
28/02/2024,108.559,117.4907,107.5599,117.4243,7440969013,49283951367
27/02/2024,110.1741,112.0777,105.8427,108.3856,7257808741,48506674384
26/02/2024,103.3279,110.3399,100.6004,109.8877,3602276719,46276780150
25/02/2024,104.099,104.3067,102.2683,103.4764,2526351905,45519548841
24/02/2024,100.079,104.7638,98.8332,104.3578,3519592104,45071804079
23/02/2024,102.2074,103.2998,99.1901,100.1682,3895451495,44905768523
22/02/2024,104.6254,107.0925,101.9579,102.1345,5003840478,46105821956
21/02/2024,108.3772,108.6175,100.9192,105.8153,5532102702,46170703482
20/02/2024,111.8868,111.9561,105.5481,108.4411,5092622440,48075516399
19/02/2024,111.8127,114.478,111.2814,111.3852,4151211535,49569975651
18/02/2024,109.2551,113.7868,108.1427,112.4817,3533843602,48953215321
17/02/2024,110.6313,111.0884,106.2208,109.3634,4046703476,47999137897
16/02/2024,113.533,114.185,108.599,110.7946,5345773973,49099274575
15/02/2024,117.0984,118.1529,111.9211,113.5726,5567308636,50554767047
14/02/2024,112.3177,118.416,110.9927,116.9288,5988167593,50217307464
13/02/2024,111.7872,114.5823,108.4726,112.6044,6893967585,49259910984
12/02/2024,107.415,111.7915,103.6882,111.7915,4447687471,46899901826
11/02/2024,108.7917,110.2795,107.2353,107.4627,3610469673,47535283361
10/02/2024,106.93,110.3904,106.93,108.9224,5770836952,47504863264
09/02/2024,102.9463,108.6521,102.9356,106.7064,5432765543,45963110935
08/02/2024,100.9502,104.6447,100.6137,102.7791,5178402151,44642064398
07/02/2024,97.0136,101.1412,94.869,100.8498,3753384803,42236985904
06/02/2024,95.5664,97.7516,93.4462,96.9596,3859718566,41739876703
05/02/2024,95.4736,98.3337,94.3598,95.6788,3546011229,41997880261
04/02/2024,97.813,98.4398,95.2364,95.5576,2854641505,42382162100
03/02/2024,100.1152,100.9926,96.8047,97.7148,4162551130,43046193916
02/02/2024,97.3975,102.2959,97.3975,100.3841,5752280735,43549514803
01/02/2024,97.1341,97.959,93.2415,97.6694,7608682472,41767116532
31/01/2024,101.1821,102.4638,96.1906,97.1097,7609656413,43541939120
30/01/2024,101.4517,106.1341,101.0659,101.2836,6565033487,45168255703
29/01/2024,95.383,101.5667,95.161,101.4756,5545186644,42610959570
28/01/2024,94.2784,99.0853,93.497,95.9148,4250863906,41660810618
27/01/2024,92.1362,94.3891,90.8447,94.1036,4029054884,40065271610
26/01/2024,86.7573,93.5644,86.1689,92.2294,4350111485,39012953726
25/01/2024,88.6089,89.499,85.2266,86.9808,4672361998,37905850133
24/01/2024,84.1505,89.0015,83.3637,89.0015,6594419762,37261776006
23/01/2024,84.0737,85.8826,79.1284,84.1726,6858042083,35732744156
22/01/2024,91.2768,91.6562,83.1186,83.5028,3800171236,37979094365
21/01/2024,92.9114,93.809,90.9712,90.9712,2390143295,40096634803
20/01/2024,93.2701,93.8684,90.4238,92.5936,4921040834,39976229292
19/01/2024,94.5176,96.2432,87.3396,93.3781,6039891877,40393228847
18/01/2024,102.5487,102.5634,92.3894,94.3288,6504259439,42487195276
17/01/2024,97.824,102.4518,97.1,101.8619,5472382989,43221688456
16/01/2024,94.6248,98.5546,94.4337,97.6366,3777229258,41806169153
15/01/2024,94.6632,96.7518,93.1866,94.5612,5081235820,41215028134
14/01/2024,95.9812,102.3034,93.8821,93.8821,4549904421,42135614433
13/01/2024,92.1264,96.8325,90.1786,95.7014,5643071511,40151293159
12/01/2024,99.9447,100.3953,88.2813,91.4276,6847094931,41918188461
11/01/2024,101.3176,106.834,98.2925,99.9542,9970757552,43747512062
10/01/2024,99.2517,105.02,92.5849,102.2632,7778746004,42126688360
09/01/2024,97.8797,103.661,95.6878,99.0868,8720397596,43221037226
08/01/2024,89.6727,99.3699,85.6452,97.6158,7055728568,40070088313
07/01/2024,93.9365,96.5317,88.0979,89.2606,4749872637,40626693653
06/01/2024,99.7323,99.9242,92.2507,93.7983,5652640635,41228941832
05/01/2024,104.825,105.1974,95.8064,99.8192,6804587492,43202503742
04/01/2024,98.3566,107.9012,97.114,105.1763,8955070468,43651420374
03/01/2024,107.196,109.8893,89.6822,98.6002,8610595288,44415873224
02/01/2024,109.3446,116.7305,106.4573,106.8016,6524784963,47870745414
01/01/2024,102.3477,109.5149,101.816,109.4261,4055928355,45160122813
31/12/2023,102.5052,105.1609,99.9083,101.459,3947658723,44289541453
30/12/2023,106.0919,107.1061,101.0506,101.8192,6395418260,44478711623
29/12/2023,102.0785,109.7617,100.1647,106.2098,9810188992,45484831248
28/12/2023,107.4329,109.3014,97.5715,102.1338,9410960688,44163208153
27/12/2023,113.2844,114.9011,105.6063,107.1748,11410864227,47209599204
26/12/2023,120.8954,120.8954,104.0087,112.6387,13022271267,48714714338
25/12/2023,112.9395,125.3934,109.0318,121.3494,11577596864,49446300814
24/12/2023,108.5895,117.3198,107.8219,112.7023,13309609370,48342506095
23/12/2023,98.166,109.336,93.361,107.7496,7667423936,41838035451
22/12/2023,93.8658,99.3053,91.149,98.3141,11759832244,40915291929
21/12/2023,81.9309,95.182,81.628,94.0013,9354364484,37553659173
20/12/2023,73.2455,83.8895,73.2455,82.4289,5546245126,33407168146
19/12/2023,74.2308,76.338,72.2619,73.073,4539609063,31907932969
18/12/2023,71.2707,75.3914,67.4213,74.4084,4231865945,30302018633
17/12/2023,73.9519,74.7287,70.8901,71.2907,3294549271,31286614327
16/12/2023,73.1904,77.224,71.8316,73.4823,4937512187,31875979175
15/12/2023,75.5848,79.2074,72.5804,72.5804,5899993767,32552597986
14/12/2023,70.6483,76.3066,69.8186,75.7272,4881921222,30897341201
13/12/2023,68.5211,72.4703,64.5065,70.9437,4901652998,28825851247
12/12/2023,71.0181,72.3153,66.1364,68.7703,5997654700,29827617171
11/12/2023,74.4073,74.5967,67.214,70.3263,6277621546,29744050012
10/12/2023,72.6621,74.8253,70.9171,74.8253,4716649769,31128074884
09/12/2023,75.3088,77.5529,72.1696,72.34,6419304670,31972200048
08/12/2023,68.452,74.9796,68.452,74.754,7914141359,30701823346
07/12/2023,61.7529,69.2384,61.7529,67.8705,5239261063,27461858190
06/12/2023,61.5188,66.402,61.5188,61.9328,5637847858,27068903157
05/12/2023,61.3008,62.3324,59.2448,60.9504,3966742696,25722745597
04/12/2023,63.0468,65.1831,60.3689,61.5491,3926504996,26540642374
03/12/2023,63.6384,65.2932,62.4468,63.0207,3364356952,26964660355
02/12/2023,59.7817,63.5086,59.7817,63.5086,3064345137,26273309715
01/12/2023,59.2525,61.6937,58.7723,59.7753,3224115523,25667388152
30/11/2023,59.3217,61.602,58.9104,59.2705,3700166785,25383151304
29/11/2023,58.2021,61.5351,57.8792,59.185,4024099642,25237615592
28/11/2023,55.0789,58.5892,54.0966,58.156,2971410208,23768092619
27/11/2023,57.4816,57.9823,53.7218,55.1094,2566031302,23535776956
26/11/2023,59.0351,59.0351,56.553,57.6492,1871667859,24507400876
25/11/2023,56.2237,59.6347,56.2237,58.8609,2925119867,24795860163
24/11/2023,56.5323,58.7131,56.3482,56.886,2796202932,24332534491
23/11/2023,57.6602,59.3613,56.2572,56.6032,4075375672,24342873158
22/11/2023,52.4858,58.6263,52.4858,57.585,5473255166,23360329546
21/11/2023,56.5512,57.3404,51.9007,52.1914,4746578703,23441888582
20/11/2023,60.9464,61.1666,56.2075,56.4962,4199612752,25041166795
19/11/2023,58.2572,61.9631,56.9036,61.5529,4253000884,25292754054
18/11/2023,58.2501,59.2626,55.0956,58.5434,5370988652,24318664006
17/11/2023,58.0424,60.411,54.6295,58.1607,7815585323,24569571049
16/11/2023,65.255,68.0574,56.8301,57.9852,8295721432,26904258159
15/11/2023,56.8719,66.7495,56.3811,65.4746,7595728112,25726863489
14/11/2023,52.5112,57.5666,52.4396,56.9071,6963212975,23145147200
13/11/2023,55.9716,59.3681,52.0536,52.1926,6219169114,23810945632
12/11/2023,57.5928,61.7002,55.0446,55.9897,9012842570,24440751407
11/11/2023,57.239,63.2363,54.0915,56.2981,9512197921,24093845020
10/11/2023,45.1923,57.3392,45.1923,56.6532,7458849424,21058668023
09/11/2023,43.1552,48.6217,42.6535,45.4199,4374041398,19008613285
08/11/2023,42.9318,43.7895,42.4154,43.2328,3629847638,18177196589
07/11/2023,41.9471,44.4907,40.3766,43.1654,3120597525,17653879303
06/11/2023,41.1265,42.1849,39.8359,42.1849,2157052690,17045957061
05/11/2023,42.5865,42.8409,40.5078,41.2917,2554516703,17445794426
04/11/2023,39.6322,42.6351,39.218,42.294,3835897045,17407439756
03/11/2023,39.9542,40.0182,38.2072,39.6313,6060132166,16431041361
02/11/2023,41.6975,44.4727,39.1142,40.1625,9104262177,17592482699
01/11/2023,38.1877,46.2009,37.9303,41.3477,5520823788,16808491299
31/10/2023,34.9702,38.4526,34.92,38.433,3182547699,15235569862
30/10/2023,32.9766,35.1828,32.4251,34.9907,2106655895,14300517533
29/10/2023,31.6208,33.1178,31.4878,32.8362,1172352247,13570283943
28/10/2023,31.8128,32.5335,31.5335,31.6946,1727652083,13427660110
27/10/2023,32.7597,33.2791,31.5512,31.7666,2596858394,13540795093
26/10/2023,32.3654,33.2078,30.8658,32.7131,3098087535,13436667995
